team,player,minute,x,y
Argentina,Cristian Gabriel Romero,34,12.9,55.5
Argentina,Nahuel Molina Lucero,34,21.5,73.3
France,Kylian Mbappé Lottin,35,110.8,7.0
Argentina,Damián Emiliano Martínez,35,4.1,42.1
Argentina,Alexis Mac Allister,35,41.6,59.2
Argentina,Lionel Andrés Messi Cuccittini,35,53.1,61.8
Argentina,Julián Álvarez,35,62.5,68.2
Argentina,Alexis Mac Allister,35,99.3,54.9
Argentina,Ángel Fabián Di María Hernández,35,111.8,32.1
France,Aurélien Djani Tchouaméni,36,54.6,42.9
France,Kylian Mbappé Lottin,36,56.7,12.1
France,Dayotchanculle Upamecano,37,45.4,30.3
France,Aurélien Djani Tchouaméni,37,52.7,46.2
France,Ousmane Dembélé,37,72.1,76.1
Argentina,Ángel Fabián Di María Hernández,37,44.3,3.1
Argentina,Enzo Fernandez,37,42.0,14.1
Argentina,Alexis Mac Allister,37,37.7,9.6
Argentina,Enzo Fernandez,37,43.1,24.1
Argentina,Lionel Andrés Messi Cuccittini,37,48.0,42.7
Argentina,Rodrigo Javier De Paul,37,38.1,39.7
Argentina,Nicolás Hernán Otamendi,37,33.2,24.7
Argentina,Cristian Gabriel Romero,37,25.1,45.9
Argentina,Enzo Fernandez,37,38.8,44.9
Argentina,Nicolás Hernán Otamendi,37,33.6,24.7
Argentina,Nicolás Alejandro Tagliafico,37,41.6,9.3
Argentina,Nicolás Hernán Otamendi,37,28.9,15.8
Argentina,Nicolás Alejandro Tagliafico,37,38.8,2.1
Argentina,Alexis Mac Allister,37,54.0,7.8
Argentina,Nahuel Molina Lucero,38,46.7,63.9
Argentina,Rodrigo Javier De Paul,38,45.2,49.1
Argentina,Cristian Gabriel Romero,38,26.4,48.9
Argentina,Enzo Fernandez,38,37.5,44.6
Argentina,Rodrigo Javier De Paul,38,44.6,54.3
France,Antoine Griezmann,38,80.5,34.8
France,Kylian Mbappé Lottin,38,87.3,22.2
France,Adrien Rabiot,38,94.4,21.3
Argentina,Lionel Andrés Messi Cuccittini,38,51.4,72.9
France,Hugo Lloris,38,9.7,25.4
France,Raphaël Varane,38,27.4,45.9
France,Antoine Griezmann,38,60.6,53.0
France,Jules Koundé,38,44.5,69.3
France,Raphaël Varane,38,45.6,63.1
France,Aurélien Djani Tchouaméni,38,50.3,43.6
France,Raphaël Varane,38,50.9,53.0
France,Jules Koundé,39,64.6,73.3
France,Antoine Griezmann,39,77.3,64.6
France,Kylian Mbappé Lottin,39,84.5,48.3
Argentina,Julián Álvarez,39,55.0,17.7
Argentina,Enzo Fernandez,39,48.2,20.7
Argentina,Rodrigo Javier De Paul,39,49.3,31.2
Argentina,Lionel Andrés Messi Cuccittini,39,53.3,39.1
Argentina,Nicolás Hernán Otamendi,39,35.8,23.0
Argentina,Nicolás Alejandro Tagliafico,39,48.0,3.6
Argentina,Nicolás Hernán Otamendi,39,32.1,16.4
Argentina,Cristian Gabriel Romero,39,26.6,46.3
Argentina,Nicolás Hernán Otamendi,39,26.6,29.0
Argentina,Enzo Fernandez,39,37.1,32.0
Argentina,Nahuel Molina Lucero,39,45.2,72.7
France,Adrien Rabiot,39,62.5,23.1
France,Aurélien Djani Tchouaméni,39,51.8,26.5
France,Dayotchanculle Upamecano,39,41.3,5.1
Argentina,Nahuel Molina Lucero,39,40.1,71.6
Argentina,Rodrigo Javier De Paul,39,38.3,70.9
Argentina,Nahuel Molina Lucero,39,40.1,75.9
Argentina,Rodrigo Javier De Paul,39,51.0,74.6
Argentina,Julián Álvarez,39,56.3,76.5
Argentina,Enzo Fernandez,39,37.5,61.1
Argentina,Nahuel Molina Lucero,40,36.9,73.3
Argentina,Rodrigo Javier De Paul,40,40.7,76.5
Argentina,Nicolás Hernán Otamendi,40,23.6,30.9
Argentina,Ángel Fabián Di María Hernández,40,48.4,3.1
Argentina,Nicolás Alejandro Tagliafico,41,48.4,20.9
Argentina,Nahuel Molina Lucero,41,39.8,60.3
Argentina,Nicolás Hernán Otamendi,41,32.4,28.2
Argentina,Nicolás Alejandro Tagliafico,41,49.7,5.7
Argentina,Nicolás Hernán Otamendi,42,29.6,16.6
Argentina,Cristian Gabriel Romero,42,19.5,44.4
Argentina,Enzo Fernandez,42,43.7,41.4
Argentina,Ángel Fabián Di María Hernández,42,102.3,6.6
France,Randal Kolo Muani,42,10.5,71.2
Argentina,Nahuel Molina Lucero,43,28.4,70.7
Argentina,Rodrigo Javier De Paul,43,43.9,74.4
France,Marcus Thuram,43,86.5,5.5
Argentina,Julián Álvarez,43,51.0,65.4
France,Adrien Rabiot,43,82.0,5.1
France,Marcus Thuram,43,79.6,6.6
France,Aurélien Djani Tchouaméni,43,71.5,8.7
France,Theo Bernard François Hernández,43,68.9,3.6
France,Dayotchanculle Upamecano,43,45.0,7.7
France,Theo Bernard François Hernández,43,56.3,7.0
France,Dayotchanculle Upamecano,43,45.0,16.4
France,Raphaël Varane,43,40.5,51.7
France,Aurélien Djani Tchouaméni,44,56.3,47.4
France,Dayotchanculle Upamecano,44,45.6,32.3
France,Aurélien Djani Tchouaméni,44,55.9,27.5
France,Raphaël Varane,44,55.7,49.2
France,Dayotchanculle Upamecano,44,49.2,29.9
France,Jules Koundé,44,47.5,71.6
France,Randal Kolo Muani,44,86.7,77.2
France,Kylian Mbappé Lottin,44,93.5,54.7
Argentina,Rodrigo Javier De Paul,44,32.4,27.5
France,Randal Kolo Muani,44,84.7,46.2
Argentina,Rodrigo Javier De Paul,44,40.6,43.5
Argentina,Lionel Andrés Messi Cuccittini,44,43.3,49.2
Argentina,Nahuel Molina Lucero,45,44.3,74.2
Argentina,Lionel Andrés Messi Cuccittini,45,62.5,63.5
France,Marcus Thuram,45,65.5,5.7
Argentina,Rodrigo Javier De Paul,45,52.0,72.9
Argentina,Cristian Gabriel Romero,45,32.1,70.1
Argentina,Nicolás Hernán Otamendi,45,27.7,28.0
Argentina,Nicolás Alejandro Tagliafico,45,43.5,3.6
Argentina,Ángel Fabián Di María Hernández,45,88.8,13.0
France,Dayotchanculle Upamecano,45,26.8,34.8
France,Aurélien Djani Tchouaméni,45,46.7,26.9
France,Theo Bernard François Hernández,45,66.4,7.7
France,Dayotchanculle Upamecano,45,42.2,14.9
France,Adrien Rabiot,46,53.3,48.1
France,Jules Koundé,46,73.6,76.1
France,Aurélien Djani Tchouaméni,46,65.9,49.6
France,Theo Bernard François Hernández,46,78.3,7.9
France,Aurélien Djani Tchouaméni,46,69.1,17.5
France,Dayotchanculle Upamecano,46,56.9,24.8
France,Marcus Thuram,46,99.7,10.9
Argentina,Lionel Andrés Messi Cuccittini,47,80.3,54.5
Argentina,Julián Álvarez,47,94.8,55.3
Argentina,Rodrigo Javier De Paul,48,97.6,72.2
Argentina,Nahuel Molina Lucero,48,105.3,75.2
Argentina,Julián Álvarez,48,104.4,68.6
Argentina,Rodrigo Javier De Paul,48,95.5,74.4
France,Kylian Mbappé Lottin,48,40.3,12.1
Argentina,Damián Emiliano Martínez,48,20.0,47.2
Argentina,Nicolás Hernán Otamendi,48,22.1,23.0
Argentina,Ángel Fabián Di María Hernández,48,52.7,2.9
France,Raphaël Varane,48,47.1,56.4
France,Aurélien Djani Tchouaméni,48,50.7,56.0
France,Dayotchanculle Upamecano,48,44.3,29.7
France,Raphaël Varane,48,44.3,41.9
France,Aurélien Djani Tchouaméni,49,50.9,55.1
France,Dayotchanculle Upamecano,49,52.4,28.8
France,Marcus Thuram,49,78.1,5.5
France,Dayotchanculle Upamecano,49,75.8,6.4
France,Raphaël Varane,49,56.7,27.5
France,Jules Koundé,49,63.6,59.8
France,Antoine Griezmann,49,83.5,76.7
France,Raphaël Varane,49,65.1,63.9
France,Marcus Thuram,49,101.9,34.6
Argentina,Enzo Fernandez,49,28.3,32.9
Argentina,Alexis Mac Allister,49,28.5,23.5
Argentina,Lionel Andrés Messi Cuccittini,50,83.1,6.1
Argentina,Julián Álvarez,50,94.4,4.4
France,Dayotchanculle Upamecano,50,18.7,63.5
Argentina,Enzo Fernandez,50,77.9,16.6
France,Jules Koundé,50,31.7,72.9
Argentina,Enzo Fernandez,50,79.0,11.1
Argentina,Lionel Andrés Messi Cuccittini,50,82.4,24.3
Argentina,Enzo Fernandez,51,74.7,18.3
Argentina,Cristian Gabriel Romero,51,53.5,42.5
Argentina,Ángel Fabián Di María Hernández,51,77.7,3.4
France,Aurélien Djani Tchouaméni,51,40.7,72.9
France,Randal Kolo Muani,51,54.4,74.8
Argentina,Enzo Fernandez,45,47.5,37.6
Argentina,Rodrigo Javier De Paul,45,43.9,55.1
Argentina,Nicolás Hernán Otamendi,45,30.4,29.0
Argentina,Nicolás Alejandro Tagliafico,45,39.4,13.9
Argentina,Ángel Fabián Di María Hernández,45,63.4,3.4
Argentina,Nicolás Alejandro Tagliafico,45,39.8,5.9
Argentina,Nicolás Hernán Otamendi,45,25.9,17.1
Argentina,Damián Emiliano Martínez,45,8.0,32.3
France,Aurélien Djani Tchouaméni,45,67.4,59.6
Argentina,Julián Álvarez,45,87.3,17.3
Argentina,Rodrigo Javier De Paul,45,98.4,57.4
Argentina,Julián Álvarez,45,105.3,61.1
Argentina,Enzo Fernandez,45,88.2,54.7
Argentina,Alexis Mac Allister,45,101.9,37.2
France,Theo Bernard François Hernández,46,27.9,8.5
Argentina,Julián Álvarez,46,98.0,63.7
France,Jules Koundé,46,23.4,42.7
France,Raphaël Varane,46,29.6,55.5
France,Dayotchanculle Upamecano,46,36.2,33.3
France,Aurélien Djani Tchouaméni,46,54.8,38.4
France,Theo Bernard François Hernández,46,51.0,3.4
France,Marcus Thuram,46,70.4,2.7
France,Theo Bernard François Hernández,47,52.0,6.4
France,Raphaël Varane,47,38.1,38.0
France,Jules Koundé,47,39.4,57.0
France,Raphaël Varane,47,39.6,50.2
France,Dayotchanculle Upamecano,47,43.3,21.1
France,Marcus Thuram,47,85.4,3.8
Argentina,Rodrigo Javier De Paul,47,29.6,69.7
Argentina,Damián Emiliano Martínez,47,2.0,59.8
Argentina,Julián Álvarez,47,71.3,54.7
France,Marcus Thuram,47,49.9,3.6
Argentina,Lionel Andrés Messi Cuccittini,48,100.4,65.2
France,Hugo Lloris,48,6.0,40.8
France,Randal Kolo Muani,48,43.1,50.0
France,Randal Kolo Muani,48,33.9,73.9
France,Jules Koundé,48,36.2,64.7
France,Kylian Mbappé Lottin,48,56.7,44.2
Argentina,Lionel Andrés Messi Cuccittini,48,78.8,44.0
Argentina,Ángel Fabián Di María Hernández,48,99.7,22.4
Argentina,Rodrigo Javier De Paul,48,103.3,52.3
France,Antoine Griezmann,48,30.6,31.4
France,Theo Bernard François Hernández,48,30.2,6.8
France,Antoine Griezmann,49,43.1,13.2
France,Kylian Mbappé Lottin,49,56.3,3.4
France,Jules Koundé,49,75.4,59.6
Argentina,Nahuel Molina Lucero,49,20.8,74.6
Argentina,Julián Álvarez,49,66.6,68.2
France,Hugo Lloris,49,7.8,28.2
France,Adrien Rabiot,49,47.5,22.2
France,Antoine Griezmann,49,55.0,22.6
France,Kylian Mbappé Lottin,49,63.4,20.0
Argentina,Rodrigo Javier De Paul,49,65.1,64.6
France,Adrien Rabiot,49,54.4,20.7
France,Kylian Mbappé Lottin,49,70.2,2.7
France,Marcus Thuram,49,51.8,11.1
Argentina,Lionel Andrés Messi Cuccittini,50,75.1,75.2
Argentina,Nahuel Molina Lucero,50,63.4,77.8
Argentina,Damián Emiliano Martínez,50,15.2,55.4
Argentina,Nicolás Hernán Otamendi,50,25.5,25.4
Argentina,Nicolás Alejandro Tagliafico,50,44.7,5.7
Argentina,Alexis Mac Allister,50,62.5,12.8
Argentina,Nicolás Alejandro Tagliafico,50,50.5,7.7
Argentina,Nicolás Hernán Otamendi,50,33.4,9.6
France,Kylian Mbappé Lottin,50,96.5,60.0
Argentina,Ángel Fabián Di María Hernández,51,36.0,75.7
Argentina,Lionel Andrés Messi Cuccittini,51,92.4,60.7
Argentina,Rodrigo Javier De Paul,51,111.9,70.1
Argentina,Rodrigo Javier De Paul,51,107.4,72.5
Argentina,Nahuel Molina Lucero,51,112.3,78.0
Argentina,Julián Álvarez,53,113.0,66.9
Argentina,Rodrigo Javier De Paul,53,72.3,75.7
Argentina,Damián Emiliano Martínez,53,34.3,30.3
Argentina,Enzo Fernandez,53,39.4,35.0
France,Antoine Griezmann,53,79.2,70.5
France,Aurélien Djani Tchouaméni,53,67.0,69.5
France,Dayotchanculle Upamecano,53,55.7,42.3
France,Adrien Rabiot,53,71.9,23.2
France,Aurélien Djani Tchouaméni,53,67.0,42.9
France,Dayotchanculle Upamecano,53,56.7,34.2
France,Kylian Mbappé Lottin,53,70.6,13.8
France,Theo Bernard François Hernández,54,94.0,2.3
France,Aurélien Djani Tchouaméni,54,90.1,9.8
France,Theo Bernard François Hernández,54,105.9,3.4
Argentina,Enzo Fernandez,54,31.3,77.8
Argentina,Rodrigo Javier De Paul,54,40.0,73.3
Argentina,Cristian Gabriel Romero,55,33.0,72.9
Argentina,Alexis Mac Allister,55,63.8,36.7
France,Randal Kolo Muani,56,57.8,57.0
France,Aurélien Djani Tchouaméni,56,63.2,65.2
France,Dayotchanculle Upamecano,56,52.9,37.8
France,Theo Bernard François Hernández,56,62.5,6.4
France,Adrien Rabiot,56,62.1,11.7
France,Theo Bernard François Hernández,56,56.5,2.3
France,Dayotchanculle Upamecano,56,40.9,13.0
France,Raphaël Varane,56,42.4,49.6
France,Dayotchanculle Upamecano,56,37.9,20.9
France,Jules Koundé,56,62.7,69.2
France,Randal Kolo Muani,57,111.9,63.5
France,Adrien Rabiot,57,94.6,50.4
France,Raphaël Varane,57,80.7,68.2
France,Hugo Lloris,57,29.4,51.5
France,Dayotchanculle Upamecano,57,45.8,22.6
France,Theo Bernard François Hernández,57,63.4,3.4
France,Kylian Mbappé Lottin,57,56.7,9.1
Argentina,Rodrigo Javier De Paul,57,63.8,74.6
Argentina,Nahuel Molina Lucero,58,63.1,76.1
France,Randal Kolo Muani,58,41.8,65.0
Argentina,Ángel Fabián Di María Hernández,58,82.8,16.0
Argentina,Julián Álvarez,58,98.2,26.7
France,Dayotchanculle Upamecano,58,50.5,25.2
France,Raphaël Varane,58,44.3,37.2
France,Dayotchanculle Upamecano,58,49.7,23.0
France,Theo Bernard François Hernández,58,55.7,5.5
France,Kylian Mbappé Lottin,58,94.0,26.2
France,Randal Kolo Muani,59,45.8,64.3
France,Aurélien Djani Tchouaméni,59,44.1,59.6
France,Randal Kolo Muani,59,53.3,62.6
Argentina,Ángel Fabián Di María Hernández,59,76.6,8.9
Argentina,Lionel Andrés Messi Cuccittini,59,106.6,37.0
France,Randal Kolo Muani,60,71.3,62.2
Argentina,Enzo Fernandez,60,39.4,22.0
Argentina,Julián Álvarez,60,60.1,21.6
France,Theo Bernard François Hernández,60,66.4,11.3
Argentina,Rodrigo Javier De Paul,61,46.5,73.3
Argentina,Nahuel Molina Lucero,61,37.3,77.6
Argentina,Enzo Fernandez,61,37.0,69.0
Argentina,Rodrigo Javier De Paul,61,46.5,75.5
Argentina,Lionel Andrés Messi Cuccittini,61,62.9,75.7
France,Dayotchanculle Upamecano,61,48.4,6.4
France,Raphaël Varane,61,36.4,35.9
France,Jules Koundé,61,32.1,60.7
France,Hugo Lloris,61,14.0,38.2
France,Dayotchanculle Upamecano,61,24.7,25.6
France,Theo Bernard François Hernández,61,44.3,4.0
France,Marcus Thuram,61,64.0,3.6
France,Adrien Rabiot,61,67.4,9.3
France,Antoine Griezmann,61,85.6,35.0
France,Theo Bernard François Hernández,61,105.1,14.9
France,Aurélien Djani Tchouaméni,62,77.1,16.2
France,Raphaël Varane,62,68.5,49.3
France,Randal Kolo Muani,62,90.5,54.3
Argentina,Lionel Andrés Messi Cuccittini,62,57.8,45.5
Argentina,Julián Álvarez,62,90.5,25.8
Argentina,Alexis Mac Allister,62,98.0,39.1
France,Adrien Rabiot,62,32.4,25.8
France,Marcus Thuram,62,55.9,23.5
France,Antoine Griezmann,62,51.0,31.4
France,Theo Bernard François Hernández,62,57.4,11.9
France,Kylian Mbappé Lottin,62,71.3,2.5
France,Antoine Griezmann,63,68.1,14.3
France,Adrien Rabiot,63,84.3,14.9
France,Kylian Mbappé Lottin,63,89.5,9.6
France,Antoine Griezmann,63,102.9,12.1
France,Aurélien Djani Tchouaméni,63,83.7,14.7
France,Jules Koundé,63,113.6,63.2
Argentina,Enzo Fernandez,64,57.2,20.7
Argentina,Nicolás Hernán Otamendi,64,40.0,17.7
Argentina,Cristian Gabriel Romero,64,34.5,29.9
Argentina,Nicolás Hernán Otamendi,64,35.5,14.7
Argentina,Nicolás Alejandro Tagliafico,64,46.2,4.0
Argentina,Julián Álvarez,64,71.3,22.0
Argentina,Lionel Andrés Messi Cuccittini,64,68.3,29.3
Argentina,Marcos Javier Acuña,64,87.1,5.3
Argentina,Alexis Mac Allister,64,82.0,17.7
Argentina,Marcos Javier Acuña,64,102.1,14.1
Argentina,Lionel Andrés Messi Cuccittini,64,93.1,10.9
Argentina,Alexis Mac Allister,64,100.1,24.3
France,Hugo Lloris,64,1.8,47.0
France,Antoine Griezmann,65,74.3,47.4
France,Adrien Rabiot,65,62.5,42.5
France,Raphaël Varane,65,45.6,49.8
France,Theo Bernard François Hernández,65,57.4,6.4
France,Adrien Rabiot,65,54.4,13.6
France,Dayotchanculle Upamecano,65,48.8,25.6
France,Kylian Mbappé Lottin,65,95.0,3.6
Argentina,Nahuel Molina Lucero,65,6.9,65.6
France,Theo Bernard François Hernández,65,89.7,5.3
France,Adrien Rabiot,65,89.5,11.3
France,Antoine Griezmann,66,102.9,2.7
France,Randal Kolo Muani,66,117.3,73.9
France,Jules Koundé,66,105.5,76.1
France,Randal Kolo Muani,66,116.8,76.7
Argentina,Marcos Javier Acuña,66,16.1,10.2
France,Raphaël Varane,66,62.9,62.4
France,Hugo Lloris,66,23.4,34.2
France,Raphaël Varane,66,33.0,55.3
France,Aurélien Djani Tchouaméni,66,47.1,63.9
France,Jules Koundé,66,64.0,76.1
France,Raphaël Varane,66,41.8,58.3
France,Antoine Griezmann,66,54.4,51.7
France,Dayotchanculle Upamecano,66,48.2,25.2
France,Antoine Griezmann,66,63.4,19.2
France,Theo Bernard François Hernández,66,75.4,3.6
France,Antoine Griezmann,66,75.1,9.8
France,Theo Bernard François Hernández,66,94.2,3.4
France,Marcus Thuram,66,106.2,43.8
France,Randal Kolo Muani,67,113.4,34.6
France,Marcus Thuram,68,65.5,47.4
Argentina,Rodrigo Javier De Paul,68,64.9,44.7
France,Kylian Mbappé Lottin,68,64.7,17.5
France,Antoine Griezmann,68,63.6,23.0
Argentina,Enzo Fernandez,68,41.3,64.3
Argentina,Alexis Mac Allister,68,57.2,46.2
Argentina,Enzo Fernandez,68,50.9,56.6
Argentina,Lionel Andrés Messi Cuccittini,68,54.4,64.1
Argentina,Enzo Fernandez,68,48.8,53.9
Argentina,Nicolás Hernán Otamendi,68,39.2,30.8
Argentina,Nicolás Alejandro Tagliafico,68,50.7,15.4
Argentina,Marcos Javier Acuña,68,70.4,4.7
France,Randal Kolo Muani,68,75.1,68.6
France,Jules Koundé,68,70.2,70.5
France,Marcus Thuram,68,77.3,57.5
France,Adrien Rabiot,68,63.8,33.7
France,Kylian Mbappé Lottin,68,77.1,16.8
France,Theo Bernard François Hernández,68,109.4,3.4
France,Adrien Rabiot,68,70.0,8.7
France,Aurélien Djani Tchouaméni,69,66.4,21.3
France,Kylian Mbappé Lottin,69,92.7,15.8
France,Aurélien Djani Tchouaméni,69,94.0,10.8
Argentina,Lionel Andrés Messi Cuccittini,69,29.3,72.0
Argentina,Rodrigo Javier De Paul,69,42.2,77.0
France,Hugo Lloris,69,20.2,25.8
France,Raphaël Varane,69,39.4,50.2
France,Jules Koundé,69,57.4,69.5
France,Dayotchanculle Upamecano,69,44.6,33.5
France,Aurélien Djani Tchouaméni,69,59.7,10.4
France,Theo Bernard François Hernández,69,82.8,3.4
France,Antoine Griezmann,69,105.9,20.7
Argentina,Nahuel Molina Lucero,69,27.2,74.8
Argentina,Cristian Gabriel Romero,69,19.9,67.1
France,Adrien Rabiot,69,68.1,21.5
France,Theo Bernard François Hernández,70,81.3,3.4
France,Kylian Mbappé Lottin,70,98.2,3.4
France,Adrien Rabiot,70,107.0,15.5
France,Kingsley Coman,71,54.0,75.2
Argentina,Alexis Mac Allister,71,68.1,13.0
Argentina,Marcos Javier Acuña,71,100.1,7.4
Argentina,Alexis Mac Allister,71,112.6,14.7
Argentina,Lionel Andrés Messi Cuccittini,71,99.5,9.6
Argentina,Enzo Fernandez,71,98.2,31.8
France,Adrien Rabiot,71,34.7,18.8
France,Eduardo Camavinga,71,62.7,4.4
France,Dayotchanculle Upamecano,71,35.1,11.5
France,Raphaël Varane,71,34.5,35.7
France,Jules Koundé,72,52.0,69.9
France,Aurélien Djani Tchouaméni,72,62.7,55.5
France,Adrien Rabiot,72,65.1,39.7
France,Raphaël Varane,72,48.0,51.5
France,Dayotchanculle Upamecano,72,56.5,22.6
France,Randal Kolo Muani,72,83.9,4.6
France,Aurélien Djani Tchouaméni,72,82.4,22.0
France,Kylian Mbappé Lottin,72,94.6,28.4
France,Dayotchanculle Upamecano,72,48.0,5.5
France,Raphaël Varane,72,48.0,47.0
France,Jules Koundé,72,79.0,74.2
France,Kingsley Coman,72,93.7,72.2
France,Adrien Rabiot,72,78.3,71.4
France,Kingsley Coman,72,82.6,73.7
France,Raphaël Varane,72,61.9,61.8
France,Dayotchanculle Upamecano,73,64.2,34.2
France,Kylian Mbappé Lottin,73,98.0,20.5
Argentina,Enzo Fernandez,74,19.7,68.0
Argentina,Rodrigo Javier De Paul,74,33.0,75.9
Argentina,Julián Álvarez,74,90.9,64.8
Argentina,Nahuel Molina Lucero,74,95.9,75.9
France,Raphaël Varane,74,42.6,50.2
France,Jules Koundé,74,71.3,76.3
Argentina,Lionel Andrés Messi Cuccittini,75,71.7,6.6
Argentina,Julián Álvarez,75,56.1,33.3
France,Marcus Thuram,75,54.6,18.5
France,Aurélien Djani Tchouaméni,75,55.9,32.9
France,Kylian Mbappé Lottin,76,88.2,5.7
Argentina,Lionel Andrés Messi Cuccittini,76,43.5,61.8
Argentina,Rodrigo Javier De Paul,76,73.0,73.7
Argentina,Lionel Andrés Messi Cuccittini,76,64.6,73.3
Argentina,Nahuel Molina Lucero,76,75.8,68.0
Argentina,Lionel Andrés Messi Cuccittini,76,86.7,75.7
Argentina,Rodrigo Javier De Paul,76,95.9,77.8
Argentina,Alexis Mac Allister,76,87.3,55.4
Argentina,Enzo Fernandez,76,80.3,51.3
Argentina,Lionel Andrés Messi Cuccittini,76,87.3,69.7
Argentina,Rodrigo Javier De Paul,77,108.5,59.2
Argentina,Marcos Javier Acuña,77,105.3,25.2
Argentina,Marcos Javier Acuña,77,55.0,12.6
Argentina,Alexis Mac Allister,77,52.0,26.5
Argentina,Enzo Fernandez,77,55.9,25.4
Argentina,Rodrigo Javier De Paul,77,69.1,67.3
Argentina,Nahuel Molina Lucero,77,48.0,66.9
Argentina,Enzo Fernandez,77,57.6,61.1
Argentina,Rodrigo Javier De Paul,77,66.1,74.0
Argentina,Enzo Fernandez,77,58.4,64.8
Argentina,Rodrigo Javier De Paul,77,58.4,76.1
Argentina,Lionel Andrés Messi Cuccittini,77,70.0,76.3
Argentina,Enzo Fernandez,78,69.6,66.9
Argentina,Nahuel Molina Lucero,78,70.0,75.2
France,Kylian Mbappé Lottin,78,60.2,7.8
France,Randal Kolo Muani,78,90.3,18.1
Argentina,Rodrigo Javier De Paul,79,44.3,40.2
Argentina,Nahuel Molina Lucero,79,50.1,66.0
Argentina,Cristian Gabriel Romero,79,22.7,56.4
Argentina,Nicolás Hernán Otamendi,79,20.6,30.3
Argentina,Damián Emiliano Martínez,80,6.0,37.0
Argentina,Marcos Javier Acuña,80,51.4,4.9
Argentina,Julián Álvarez,80,58.4,17.7
France,Dayotchanculle Upamecano,80,38.8,50.8
France,Eduardo Camavinga,80,55.9,11.1
France,Marcus Thuram,80,66.8,2.3
France,Eduardo Camavinga,80,54.6,5.5
France,Dayotchanculle Upamecano,80,44.1,23.7
Argentina,Rodrigo Javier De Paul,80,28.5,58.8
France,Adrien Rabiot,80,74.5,27.1
France,Adrien Rabiot,80,78.8,58.3
France,Kylian Mbappé Lottin,80,93.1,24.1
France,Marcus Thuram,80,94.8,36.3
France,Kylian Mbappé Lottin,80,104.8,30.1
Argentina,Enzo Fernandez,82,46.5,43.4
Argentina,Rodrigo Javier De Paul,82,47.3,59.2
Argentina,Cristian Gabriel Romero,82,28.7,59.0
Argentina,Enzo Fernandez,82,43.9,49.4
Argentina,Nicolás Alejandro Tagliafico,82,40.7,17.7
Argentina,Marcos Javier Acuña,82,55.4,5.1
Argentina,Alexis Mac Allister,82,67.8,15.4
Argentina,Julián Álvarez,83,112.3,8.3
Argentina,Nicolás Alejandro Tagliafico,83,98.2,5.3
Argentina,Julián Álvarez,83,99.3,11.3
Argentina,Rodrigo Javier De Paul,83,89.2,32.7
Argentina,Julián Álvarez,83,94.8,23.9
Argentina,Nicolás Alejandro Tagliafico,83,99.3,15.1
Argentina,Marcos Javier Acuña,83,114.1,11.7
Argentina,Enzo Fernandez,83,90.9,31.2
Argentina,Nahuel Molina Lucero,83,80.3,57.9
Argentina,Rodrigo Javier De Paul,83,79.0,58.6
Argentina,Rodrigo Javier De Paul,83,47.1,72.0
Argentina,Enzo Fernandez,83,55.4,63.1
Argentina,Julián Álvarez,83,74.7,53.2
Argentina,Lionel Andrés Messi Cuccittini,83,75.3,63.9
Argentina,Julián Álvarez,83,85.6,42.7
France,Kylian Mbappé Lottin,84,108.9,15.1
France,Jules Koundé,84,46.7,66.2
France,Raphaël Varane,84,39.6,55.3
France,Jules Koundé,84,45.4,71.8
France,Raphaël Varane,84,40.9,59.6
